packet,display_order,sample_id,caption_id,image_id,official_split,veracity,caption,relation_label,evidence_channel,annotator_confidence,notes
formal_seed43,151,352,202852,202852,semantics_clip_text_text,pristine,A makeshift memorial at the intersection of Child s Point Road and Eaton Landing Drive was created for Don and Sandy Pyle and their four grandchildren,entailment,n/a,high,"The image shows a makeshift memorial with flowers and a plush toy, and a readable 'Reserved 4 Sandy P.' sign that ties it to the named victims. The street names cannot be checked and are exempt, so the relation label is entailment."
formal_seed43,152,485,102141,102141,person_sbert_text_text,pristine,Japan s Prime Minister Shinzo Abe reacts to a question during a press conference at his official residence in Tokyo on Nov 18 2014,entailment,n/a,medium,"A reacting expression in a formal setting is shown, with a Japanese national flag beside the speaker; the flag anchors the claim about Japan's prime minister, and the press-conference act is depicted. The date and venue cannot be verified from the image alone and are not held against it, so the relation label is entailment."
formal_seed43,153,369,1557063,1557063,scene_resnet_place,pristine,The Gulf Arab emirate of Dubai aimed to break the world record for the largest LEDilluminated facade,neutral,n/a,medium,"The aim of breaking a record cannot be shown in a picture. The illuminated tower with fireworks neither supports nor clearly contradicts the LED-facade claim, so the relation label is neutral."
formal_seed43,154,331,512800,975557,semantics_clip_text_text,falsified,The pieces Water and Fire from Yinka Shonibare s newlyopened Fabrication exhibition at the Yorkshire Sculpture Park Read more here,neutral,external_knowledge,medium,"The caption names artwork pieces from an exhibition, but the image shows a man posing before a single spot painting. No titles are readable, nothing confirms the exhibition, and identifying people by appearance is not allowed, so the relation label is neutral. Channel: artist and work misattributed - the Shonibare exhibition claimed, a different artist's work depicted."
formal_seed43,155,339,319522,258032,semantics_clip_text_image,falsified,Barbara Bush one of former president George W Bush s twin daughters attended a fundraiser for Hillary Clinton in Paris Saturday night,neutral,external_knowledge,medium,"The named woman's identity is taken as claimed, but nothing in the image confirms the fundraiser or Paris, and attending an event is something that could be photographed on many occasions, so the relation label is neutral. Channel: the people are substituted - Barbara Bush at a Clinton fundraiser is claimed, but the Trump family is depicted."
formal_seed43,156,333,451244,1152300,semantics_clip_text_text,falsified,Development on Flickr has accelerated since Mayer herself a keen Instagram user took over as chief executive in July,neutral,external_knowledge,medium,"The claim about corporate development asserts no visual scene. The presenter in front of a readable 'OS X Mavericks' screen is an unrelated illustration, and inferring gender from the name is not allowed, so the relation label is neutral. Channel: the company and person are substituted - Flickr and Mayer are claimed, but an Apple launch is depicted."
formal_seed43,157,306,1622875,586208,scene_resnet_place,falsified,Train and energy group Alstom employs 18000 people in France,neutral,event_provenance,high,"The employment statistic cannot be shown in a picture and is exempt from checking. The Eurostar-liveried train is only illustrative, and linking it to the manufacturer would take specialist knowledge, so the relation label is neutral. Channel: train imagery, but a different operator and place - Alstom in France is claimed while the image shows a Eurostar at Waterloo."
formal_seed43,158,431,1192399,1192399,semantics_clip_text_text,pristine,Indian security forces clash with supporters of Rampal Maharaj at their compound in Hisar,entailment,n/a,medium,"Khaki-uniformed police with batons and blue helmets confront people at a compound with Devanagari signage; the uniforms and the script anchor a clash involving Indian forces. The guru's and city's names cannot be verified from the image alone and are not held against it, so the relation label is entailment."
formal_seed43,159,259,1116053,1487004,scene_resnet_place,falsified,Manchester City s proposed training academy in east Manchester,neutral,event_provenance,medium,"Borderline case: an aerial view of an airfield is labelled as the proposed academy site. A claim about a proposed site has nothing checkable in the picture, and an airfield does not clearly contradict a proposal, so the relation label is neutral. Channel: an aerial site view of a different location - the Manchester academy site is claimed but the image is RAF Mildenhall."
formal_seed43,160,436,1159005,1159005,semantics_clip_text_text,pristine,Midwife Mary Houldsworth has been working in an ebola zone in Liberia She is pictured at her home in Devon Photo by David HedgesSWNS,neutral,n/a,medium,"A named woman in a homely kitchen matches 'at her home'; the ebola backstory and photographer credit cannot be verified from the image alone and are not held against it. But nothing anchors the named subject, and a domestic portrait like this could be of many people, so the relation label is neutral."
formal_seed43,161,264,341532,50067,semantics_clip_text_text,falsified,Carolina Panthers wide receiver Steve Smith celebrates his touchdown reception,entailment,external_knowledge,medium,"Borderline case: the Panthers kit and helmet logo confirm the team, a celebration is shown, and identity is taken as claimed. Matching the visible number 1 to the named receiver would need roster knowledge (not allowed), and the reception is too specific a moment to verify. Channel: player substituted - Steve Smith claimed, Cam Newton of the same club depicted."
